t,x,y,z
17.53125,19835.7,2194.2,45652.8
17.53194,19836.4,2194.3,45652.4
17.53264,19835.9,2194.7,45652.6
17.53333,19836.1,2195.1,45651.8
17.53403,19835.7,2195.0,45651.9
17.53472,19834.9,2195.1,45652.5
17.53542,19834.9,2195.3,45652.4
17.53611,19835.3,2195.3,45652.0
17.53681,19834.9,2195.5,45652.8
17.5375,19834.9,2195.6,45652.9
17.53819,19834.9,2195.3,45653.4
17.53889,19835.5,2195.1,45653.0
17.53958,19835.3,2195.5,45653.0
17.54028,19835.3,2196.2,45652.1
17.54097,19834.8,2196.5,45652.2
17.54167,19834.5,2197.0,45652.3
17.54236,19834.4,2197.1,45651.7
17.54306,19835.2,2197.3,45651.3
17.54375,19835.1,2197.2,45651.9
17.54444,19835.2,2197.2,45651.8
17.54514,19835.0,2197.9,45651.9
17.54583,19835.2,2198.0,45651.4
17.54653,19835.0,2198.0,45651.6
17.54722,19835.1,2198.2,45651.1
17.54792,19834.9,2198.7,45651.0
17.54861,19835.2,2199.2,45650.2
17.54931,19835.2,2199.1,45650.5
17.55,19835.2,2199.4,45650.3
17.55069,19835.4,2199.3,45650.1
17.55139,19835.2,2199.4,45650.1
17.55208,19834.7,2199.3,45650.4
17.55278,19834.7,2199.0,45650.2
17.55347,19834.9,2198.8,45650.0
17.55417,19834.9,2198.4,45650.0
17.55486,19835.0,2198.3,45650.2
17.55556,19835.0,2198.4,45650.1
17.55625,19835.0,2198.6,45649.9
17.55694,19835.3,2198.7,45649.9
17.55764,19835.7,2198.3,45649.5
17.55833,19835.9,2198.7,45648.8
17.55903,19836.1,2198.6,45648.2
17.55972,19835.7,2198.3,45648.8
17.56042,19835.9,2197.9,45648.7
17.56111,19836.4,2196.9,45648.6
17.56181,19836.1,2197.2,45648.8
17.5625,19836.5,2199.0,45647.6
17.56319,19836.5,2199.2,45647.5
17.56389,19835.7,2198.9,45648.6
17.56458,19835.8,2198.7,45648.6
17.56528,19835.7,2198.5,45648.8
17.56597,19836.2,2198.3,45648.5
17.56667,19836.0,2197.8,45648.8
17.56736,19836.1,2197.6,45648.8
17.56806,19836.2,2197.3,45649.0
17.56875,19835.8,2197.4,45649.4
17.56944,19836.1,2197.2,45649.4
17.57014,19835.9,2198.2,45649.1
17.57083,19836.3,2198.3,45648.4
17.57153,19836.1,2198.4,45648.7
17.57222,19836.5,2198.1,45648.3
17.57292,19836.6,2197.6,45648.8
17.57361,19837.2,2197.0,45648.2
17.57431,19837.3,2197.0,45648.8
17.575,19837.3,2196.7,45649.1
17.57569,19837.4,2196.6,45649.0
17.57639,19837.2,2196.7,45649.0
17.57708,19837.0,2197.0,45649.0
17.57778,19836.7,2197.4,45649.2
17.57847,19836.9,2197.4,45648.7
17.57917,19837.0,2197.4,45648.9
17.57986,19837.2,2197.7,45648.4
17.58056,19837.8,2198.0,45647.5
17.58125,19837.6,2198.2,45647.3
17.58194,19837.2,2198.0,45647.9
17.58264,19837.7,2197.9,45647.4
17.58333,19837.3,2198.0,45647.5
17.58403,19837.2,2198.2,45647.8
17.58472,19836.9,2198.3,45649.2
17.58542,19837.4,2198.4,45648.8
17.58611,19837.4,2198.4,45649.1
17.58681,19837.2,2199.0,45649.0
17.5875,19837.2,2199.1,45649.1
17.58819,19837.9,2198.6,45647.5
17.58889,19837.6,2198.8,45647.8
17.58958,19837.8,2199.1,45648.3
17.59028,19838.0,2198.8,45648.3
17.59097,19838.0,2198.9,45648.2
17.59167,19837.7,2199.2,45648.1
17.59236,19837.7,2199.3,45647.7
17.59306,19837.7,2199.5,45647.7
17.59375,19837.7,2199.6,45647.8
17.59444,19837.8,2199.7,45647.5
17.59514,19837.7,2199.9,45647.6
17.59583,19837.8,2199.9,45647.6
17.59653,19838.3,2199.8,45647.2
17.59722,19838.3,2199.9,45647.3
17.59792,19838.5,2199.7,45646.8
17.59861,19838.7,2199.7,45646.0
17.59931,19838.4,2199.7,45646.2
17.6,19838.3,2199.9,45646.4
17.60069,19838.4,2199.9,45646.4
17.60139,19838.4,2200.0,45646.6
17.60208,19838.9,2199.9,45646.0
17.60278,19838.6,2200.0,45646.2
17.60347,19838.7,2199.9,45645.9
17.60417,19838.8,2199.7,45645.9
17.60486,19839.2,2199.7,45646.0
17.60556,19839.4,2199.8,45646.1
17.60625,19839.2,2199.7,45646.5
17.60694,19839.1,2199.2,45647.6
17.60764,19839.5,2199.0,45647.7
17.60833,19839.7,2198.6,45647.7
17.60903,19840.1,2198.3,45647.6
17.60972,19840.3,2198.0,45648.0
17.61042,19840.5,2197.8,45647.9
17.61111,19840.9,2197.6,45647.8
17.61181,19840.6,2197.4,45647.9
17.6125,19840.5,2197.4,45647.3
17.61319,19840.5,2197.3,45647.4
17.61389,19840.5,2197.1,45647.4
17.61458,19840.2,2197.1,45647.3
17.61528,19840.0,2197.2,45647.2
17.61597,19839.6,2197.2,45647.5
17.61667,19839.5,2197.0,45647.7
17.61736,19839.2,2196.9,45648.2
17.61806,19839.5,2196.8,45648.0
17.61875,19839.4,2196.7,45648.4
17.61944,19839.1,2196.7,45648.6
17.62014,19839.6,2196.8,45647.8
17.62083,19839.3,2196.9,45647.8
17.62153,19839.2,2196.8,45647.8
17.62222,19839.0,2196.9,45647.4
17.62292,19839.3,2196.9,45647.1
17.62361,19839.6,2196.9,45646.8
17.62431,19839.7,2197.0,45646.6
17.625,19839.1,2196.9,45647.3
17.62569,19838.7,2197.0,45647.9
17.62639,19839.0,2197.1,45647.7
17.62708,19838.9,2197.2,45647.9
17.62778,19838.9,2197.3,45648.3
17.62847,19839.0,2197.3,45648.4
17.62917,19839.8,2197.6,45646.9
17.62986,19839.3,2197.6,45647.2
17.63056,19839.0,2197.8,45647.3
17.63125,19840.0,2197.9,45645.7
17.63194,19840.1,2197.5,45645.7
17.63264,19840.4,2197.8,45645.1
17.63333,19840.4,2198.0,45644.7
17.63403,19840.1,2199.1,45644.8
17.63472,19839.8,2199.1,45644.9
17.63542,19839.9,2198.9,45644.9
17.63611,19839.8,2198.8,45644.8
17.63681,19840.0,2199.2,45644.6
17.6375,19839.3,2198.3,45645.9
17.63819,19839.3,2198.9,45646.3
17.63889,19839.7,2199.1,45645.7
17.63958,19840.1,2199.0,45645.6
17.64028,19840.3,2198.8,45645.4
17.64097,19839.7,2198.7,45646.7
17.64167,19839.9,2198.9,45646.6
17.64236,19840.4,2198.9,45645.4
17.64306,19839.9,2199.0,45645.6
17.64375,19839.6,2198.8,45646.4
17.64444,19839.9,2198.3,45644.9
17.64514,19839.6,2198.0,45645.0
17.64583,19839.3,2197.8,45644.4
17.64653,19839.4,2197.8,45644.3
17.64722,19838.6,2197.6,45645.8
17.64792,19838.2,2197.3,45646.7
17.64861,19838.6,2197.3,45646.4
17.64931,19839.6,2197.0,45643.9
17.65,19839.9,2197.2,45643.7
17.65069,19838.6,2197.3,45646.7
17.65139,19839.5,2197.5,45645.6
17.65208,19839.4,2197.9,45645.4
17.65278,19840.1,2197.7,45644.6
17.65347,19840.9,2197.8,45644.5
17.65417,19841.3,2198.0,45644.5
17.65486,19840.6,2198.5,45646.7
17.65556,19841.4,2198.7,45645.4
17.65625,19841.2,2198.9,45646.5
17.65694,19841.2,2199.2,45646.7
17.65764,19840.4,2199.3,45647.5
17.65833,19839.8,2199.1,45646.9
17.65903,19838.7,2199.0,45647.1
17.65972,19838.1,2198.8,45646.2
17.66042,19837.7,2198.8,45646.2
17.66111,19837.8,2199.3,45647.0
17.66181,19838.9,2199.3,45646.5
17.6625,19840.0,2199.4,45645.2
17.66319,19840.0,2199.3,45646.3
17.66389,19839.8,2199.0,45647.0
17.66458,19839.9,2199.3,45646.7
17.66528,19840.0,2199.3,45646.1
17.66597,19839.5,2198.6,45645.0
17.66667,19839.0,2198.7,45645.6
17.66736,19838.8,2199.3,45646.1
17.66806,19839.2,2199.2,45645.8
17.66875,19839.8,2199.3,45645.3
17.66944,19840.0,2199.1,45644.7
17.67014,19839.5,2199.1,45644.9
17.67083,19838.7,2199.3,45646.6
17.67153,19839.3,2199.5,45645.6
17.67222,19838.9,2199.3,45645.2
17.67292,19839.1,2199.2,45645.0
17.67361,19838.2,2198.7,45645.1
17.67431,19837.5,2199.6,45645.9
17.675,19837.3,2199.5,45646.8
17.67569,19837.6,2199.7,45645.8
17.67639,19837.4,2199.3,45644.8
17.67708,19837.4,2199.6,45645.4
17.67778,19837.9,2200.3,45644.5
17.67847,19837.9,2199.2,45644.4
17.67917,19837.7,2200.5,45645.1
17.67986,19838.4,2200.0,45645.0
17.68056,19838.5,2200.0,45645.0
17.68125,19838.5,2199.7,45644.6
17.68194,19838.3,2201.8,45643.3
17.68264,19838.0,2201.8,45643.6
17.68333,19837.8,2200.5,45644.9
17.68403,19837.7,2200.4,45644.6
17.68472,19837.2,2201.1,45645.4
17.68542,19837.1,2200.4,45645.8
17.68611,19837.2,2199.7,45644.9
17.68681,19836.6,2200.6,45645.8
17.6875,19837.4,2200.3,45645.2
17.68819,19837.0,2200.7,45645.7
17.68889,19838.0,2199.9,45644.8
17.68958,19838.4,2200.1,45644.5
17.69028,19838.2,2200.9,45645.1
17.69097,19838.0,2203.4,45644.7
17.69167,19838.4,2201.6,45645.5
17.69236,19838.4,2200.3,45645.8
17.69306,19838.7,2200.4,45645.0
17.69375,19838.3,2200.4,45645.4
17.69444,19838.9,2200.7,45645.9
17.69514,19838.7,2201.6,45646.0
17.69583,19839.1,2200.3,45645.9
17.69653,19839.0,2200.6,45645.9
17.69722,19838.6,2200.2,45645.9
17.69792,19839.2,2201.0,45646.7
17.69861,19839.0,2200.6,45646.5
17.69931,19838.6,2200.7,45647.2
17.7,19838.8,2200.5,45647.5
17.70069,19838.9,2200.2,45647.4
17.70139,19839.6,2199.9,45646.7
17.70208,19839.2,2201.0,45647.1
17.70278,19838.7,2200.4,45646.9
17.70347,19838.7,2200.2,45646.8
17.70417,19838.8,2199.4,45646.1
17.70486,19839.3,2199.3,45647.0
17.70556,19840.1,2199.1,45645.8
17.70625,19840.1,2198.7,45645.2
17.70694,19840.2,2199.4,45646.9
17.70764,19840.9,2198.5,45646.9
17.70833,19841.9,2198.4,45645.4
17.70903,19842.2,2198.7,45645.9
17.70972,19842.6,2198.8,45645.9
17.71042,19841.9,2198.8,45647.3
17.71111,19841.4,2198.8,45648.1
17.71181,19841.7,2199.0,45646.3
17.7125,19841.2,2198.9,45645.6
17.71319,19840.4,2198.9,45646.1
17.71389,19839.6,2198.8,45647.4
17.71458,19839.3,2199.0,45647.2
17.71528,19840.0,2199.1,45644.9
17.71597,19840.0,2199.0,45644.8
17.71667,19839.2,2199.2,45647.0
17.71736,19839.1,2199.7,45647.3
17.71806,19839.0,2199.7,45646.9
17.71875,19839.1,2199.7,45646.8
17.71944,19839.4,2199.2,45646.2
17.72014,19838.8,2199.3,45647.5
17.72083,19838.9,2199.3,45647.7
17.72153,19839.5,2199.4,45646.5
17.72222,19839.5,2199.5,45646.1
17.72292,19839.7,2199.6,45646.0
17.72361,19839.8,2199.6,45646.0
17.72431,19839.4,2199.6,45647.7
17.725,19839.7,2199.8,45646.5
17.72569,19839.8,2199.8,45646.8
17.72639,19839.8,2199.8,45646.8
17.72708,19839.1,2199.7,45647.7
17.72778,19839.5,2199.6,45647.1
17.72847,19840.4,2199.8,45646.2
17.72917,19841.0,2199.9,45645.3
17.72986,19841.3,2199.7,45645.2
17.73056,19841.5,2199.7,45645.3
17.73125,19841.3,2199.7,45645.6
17.73194,19841.1,2199.8,45645.9
17.73264,19840.9,2199.9,45646.0
17.73333,19840.7,2199.8,45646.0
17.73403,19840.3,2199.7,45646.0
17.73472,19840.0,2199.6,45646.2
17.73542,19839.9,2199.6,45646.1
17.73611,19839.6,2199.7,45646.1
17.73681,19839.2,2199.6,45646.1
17.7375,19839.8,2199.9,45644.8
17.73819,19838.6,2199.8,45646.1
17.73889,19838.6,2199.9,45646.0
17.73958,19839.6,2200.7,45644.5
17.74028,19839.4,2201.0,45644.5
17.74097,19838.3,2199.7,45645.9
17.74167,19838.3,2199.8,45645.8
17.74236,19837.6,2199.6,45645.9
17.74306,19837.8,2200.4,45645.8
17.74375,19838.1,2201.3,45645.7
17.74444,19837.6,2199.8,45647.2
17.74514,19837.6,2199.9,45647.4
17.74583,19837.3,2199.7,45647.6
17.74653,19837.2,2200.2,45647.4
17.74722,19837.5,2201.0,45646.6
17.74792,19837.1,2200.6,45646.8
17.74861,19837.4,2202.2,45645.2
17.74931,19837.6,2200.0,45646.4
17.75,19837.4,2199.8,45646.5
17.75069,19837.0,2200.0,45646.5
17.75139,19837.0,2199.9,45646.3
17.75208,19836.6,2200.5,45646.4
17.75278,19836.2,2200.8,45646.4
17.75347,19836.2,2200.2,45646.8
17.75417,19836.1,2200.3,45646.6
17.75486,19835.7,2200.3,45646.5
17.75556,19836.1,2200.0,45646.4
17.75625,19836.1,2200.0,45646.5
17.75694,19836.0,2199.8,45646.4
17.75764,19836.2,2200.1,45646.4
17.75833,19836.6,2200.0,45646.1
17.75903,19837.3,2200.1,45645.6
17.75972,19837.3,2200.2,45646.0
17.76042,19838.0,2200.2,45645.4
17.76111,19837.7,2200.3,45645.8
17.76181,19838.0,2200.3,45645.5
17.7625,19838.3,2200.6,45645.4
17.76319,19838.8,2200.5,45644.6
17.76389,19839.1,2200.6,45644.4
17.76458,19838.9,2200.9,45644.6
17.76528,19838.3,2200.9,45644.7
17.76597,19838.9,2201.0,45643.3
17.76667,19837.6,2200.8,45645.7
17.76736,19837.6,2200.9,45645.6
17.76806,19837.2,2200.9,45646.8
17.76875,19836.9,2200.6,45646.1
17.76944,19837.1,2200.8,45645.8
17.77014,19837.4,2201.0,45644.2
17.77083,19836.9,2200.7,45645.6
17.77153,19837.3,2200.7,45645.6
17.77222,19837.2,2200.7,45645.3
17.77292,19837.1,2200.9,45645.2
17.77361,19836.9,2200.8,45645.1
17.77431,19836.8,2200.8,45645.4
17.775,19836.3,2200.6,45645.7
17.77569,19836.2,2200.6,45646.2
17.77639,19836.9,2200.8,45645.8
17.77708,19836.7,2200.7,45646.1
17.77778,19837.0,2201.1,45646.0
17.77847,19837.1,2200.8,45645.9
17.77917,19837.2,2201.1,45646.1
17.77986,19837.3,2201.1,45645.9
17.78056,19836.9,2201.0,45646.6
17.78125,19837.2,2200.7,45646.4
17.78194,19838.2,2201.1,45645.9
17.78264,19837.8,2200.9,45646.3
17.78333,19838.2,2200.8,45646.3
17.78403,19838.8,2201.0,45645.9
17.78472,19838.6,2200.7,45645.9
17.78542,19838.2,2201.0,45646.4
17.78611,19838.4,2201.0,45645.7
17.78681,19838.3,2201.1,45646.6
17.7875,19838.4,2201.1,45646.6
17.78819,19838.3,2201.3,45646.6
17.78889,19839.5,2201.2,45644.9
17.78958,19839.3,2201.1,45644.5
17.79028,19839.5,2201.9,45644.8
17.79097,19839.2,2202.4,45645.6
17.79167,19839.0,2203.0,45645.7
17.79236,19839.4,2203.8,45645.4
17.79306,19839.0,2204.0,45645.7
17.79375,19838.1,2203.6,45645.8
17.79444,19837.4,2204.1,45646.2
17.79514,19837.9,2205.4,45646.2
17.79583,19837.9,2205.4,45647.4
17.79653,19837.5,2204.8,45647.1
17.79722,19836.6,2205.1,45647.5
17.79792,19837.2,2206.6,45647.7
17.79861,19836.7,2205.1,45648.2
17.79931,19836.9,2205.0,45647.5
17.8,19837.6,2206.3,45647.1
17.80069,19837.5,2206.0,45646.5
17.80139,19836.8,2204.8,45646.6
17.80208,19837.1,2206.0,45646.3
17.80278,19837.5,2206.7,45645.4
17.80347,19837.3,2206.0,45645.7
17.80417,19837.0,2204.9,45646.8
17.80486,19837.2,2205.0,45646.9
17.80556,19836.3,2205.5,45646.8
17.80625,19836.5,2205.4,45646.0
17.80694,19837.5,2205.6,45645.2
17.80764,19837.7,2205.6,45645.4
17.80833,19837.7,2205.3,45644.8
17.80903,19837.4,2204.7,45645.4
17.80972,19837.3,2204.2,45645.8
17.81042,19837.9,2204.8,45645.0
17.81111,19837.9,2205.2,45644.6
17.81181,19837.2,2204.3,45645.7
17.8125,19837.7,2203.9,45645.5
17.81319,19837.9,2203.3,45645.2
17.81389,19837.6,2203.7,45645.5
17.81458,19837.4,2203.5,45645.9
17.81528,19837.5,2203.8,45646.0
17.81597,19837.9,2203.0,45646.3
17.81667,19838.5,2202.7,45645.7
17.81736,19838.2,2203.2,45645.8
17.81806,19838.4,2203.2,45646.3
17.81875,19838.9,2203.0,45645.9
17.81944,19838.4,2202.6,45646.1
17.82014,19838.5,2203.1,45646.2
17.82083,19838.7,2203.0,45645.6
17.82153,19838.2,2202.7,45645.1
17.82222,19837.1,2204.1,45646.8
17.82292,19836.2,2204.5,45647.6
17.82361,19837.2,2205.0,45647.1
17.82431,19838.3,2205.3,45646.3
17.825,19838.5,2205.4,45646.5
17.82569,19838.4,2206.6,45647.0
17.82639,19837.8,2207.0,45648.1
17.82708,19839.0,2207.9,45646.3
17.82778,19839.5,2207.6,45645.5
17.82847,19840.0,2207.7,45645.8
17.82917,19839.4,2208.4,45647.3
17.82986,19839.9,2208.2,45646.9
17.83056,19840.3,2208.1,45645.8
17.83125,19840.4,2209.0,45645.5
17.83194,19839.6,2209.4,45647.4
17.83264,19838.7,2208.7,45648.1
17.83333,19839.7,2208.9,45646.3
17.83403,19839.4,2208.8,45647.3
17.83472,19838.8,2208.0,45648.7
17.83542,19839.4,2207.9,45646.9
17.83611,19839.5,2207.7,45645.7
17.83681,19839.4,2207.3,45645.8
17.8375,19839.1,2206.7,45645.1
17.83819,19839.0,2206.3,45644.9
17.83889,19838.3,2206.2,45646.2
17.83958,19838.5,2205.7,45644.8
17.84028,19837.7,2205.1,45646.0
17.84097,19837.3,2204.7,45646.3
17.84167,19836.9,2204.5,45646.4
17.84236,19837.0,2203.8,45645.7
17.84306,19836.7,2203.3,45645.9
17.84375,19836.2,2202.7,45645.7
17.84444,19836.1,2202.4,45646.6
17.84514,19836.5,2202.4,45646.2
17.84583,19836.3,2202.0,45646.3
17.84653,19836.5,2201.6,45646.3
17.84722,19836.4,2201.6,45646.4
17.84792,19835.8,2201.7,45647.1
17.84861,19835.3,2201.9,45647.5
17.84931,19835.7,2202.3,45646.2
17.85,19836.6,2201.6,45645.0
17.85069,19836.7,2201.6,45644.7
17.85139,19836.6,2202.2,45645.5
17.85208,19836.8,2201.9,45645.8
17.85278,19837.0,2201.8,45646.2
17.85347,19837.2,2201.7,45645.6
17.85417,19837.3,2201.7,45645.1
17.85486,19837.2,2201.7,45645.5
17.85556,19836.4,2201.5,45646.5
17.85625,19836.3,2201.7,45646.6
17.85694,19836.8,2202.3,45646.2
17.85764,19836.6,2202.3,45645.6
17.85833,19836.4,2202.4,45646.4
17.85903,19836.0,2202.3,45646.6
17.85972,19836.0,2201.9,45646.4
17.86042,19836.1,2201.7,45645.5
17.86111,19835.6,2201.4,45645.6
17.86181,19835.4,2201.3,45645.8
17.8625,19835.5,2201.5,45645.8
17.86319,19835.4,2201.6,45646.0
17.86389,19835.6,2202.0,45645.4
17.86458,19835.2,2202.1,45647.0
17.86528,19835.9,2202.3,45646.3
17.86597,19836.2,2202.4,45645.7
17.86667,19836.4,2202.4,45646.6
17.86736,19836.1,2201.9,45646.8
17.86806,19836.7,2202.1,45645.6
17.86875,19836.4,2202.1,45645.9
17.86944,19836.2,2202.3,45646.0
17.87014,19836.5,2202.5,45645.5
17.87083,19836.5,2202.2,45645.5
17.87153,19836.0,2202.3,45645.4
17.87222,19836.1,2202.3,45645.7
17.87292,19836.0,2202.4,45645.7
17.87361,19835.6,2202.1,45645.9
17.87431,19835.8,2202.2,45645.7
17.875,19835.4,2202.2,45645.7
17.87569,19835.3,2202.2,45645.4
17.87639,19834.5,2202.3,45646.9
17.87708,19834.3,2202.5,45646.9
17.87778,19834.5,2202.7,45646.9
17.87847,19834.5,2202.8,45646.7
17.87917,19834.9,2203.0,45646.6
17.87986,19834.7,2203.2,45647.4
17.88056,19834.3,2203.1,45647.9
17.88125,19834.9,2203.4,45646.5
17.88194,19835.1,2203.4,45645.9
17.88264,19834.9,2203.6,45646.8
17.88333,19834.3,2203.6,45647.6
17.88403,19834.3,2203.7,45648.3
17.88472,19834.3,2204.0,45648.6
17.88542,19834.4,2204.1,45648.8
17.88611,19834.8,2204.7,45649.2
17.88681,19834.9,2204.7,45648.6
17.8875,19835.5,2204.9,45647.9
17.88819,19835.3,2204.8,45647.4
17.88889,19835.5,2205.0,45646.8
17.88958,19835.6,2205.1,45646.3
17.89028,19835.8,2205.3,45646.6
17.89097,19835.5,2204.9,45646.6
17.89167,19835.9,2205.3,45646.9
17.89236,19835.5,2205.0,45648.4
17.89306,19835.5,2204.7,45648.4
17.89375,19835.1,2204.4,45648.7
17.89444,19835.0,2204.5,45648.6
17.89514,19835.0,2204.9,45647.8
17.89583,19835.1,2205.2,45648.0
17.89653,19834.5,2204.8,45647.8
17.89722,19834.4,2205.5,45648.0
17.89792,19834.8,2205.0,45647.4
17.89861,19834.7,2206.0,45647.7
17.89931,19834.5,2205.7,45648.0
17.9,19835.3,2205.6,45647.2
17.90069,19835.0,2205.4,45647.7
17.90139,19834.8,2205.7,45647.5
17.90208,19835.2,2206.3,45647.0
17.90278,19835.4,2206.3,45647.3
17.90347,19836.2,2205.9,45647.4
17.90417,19836.8,2206.2,45647.0
17.90486,19837.6,2206.5,45646.4
17.90556,19837.7,2207.4,45645.6
17.90625,19837.6,2207.4,45645.7
17.90694,19837.6,2206.7,45645.5
17.90764,19837.7,2205.5,45645.3
17.90833,19837.4,2204.5,45645.5
17.90903,19836.7,2204.4,45645.8
17.90972,19836.4,2204.7,45646.0
17.91042,19836.6,2204.6,45645.8
17.91111,19836.5,2204.2,45645.2
17.91181,19836.3,2204.0,45645.1
17.9125,19836.2,2203.9,45645.0
17.91319,19836.5,2204.1,45645.0
17.91389,19836.6,2203.9,45645.0
17.91458,19836.6,2203.7,45645.3
17.91528,19836.6,2203.8,45645.4
17.91597,19836.2,2203.5,45646.2
17.91667,19836.4,2203.2,45646.4
17.91736,19837.0,2203.0,45645.2
17.91806,19837.0,2202.6,45645.4
17.91875,19836.9,2202.1,45644.6
17.91944,19836.4,2201.8,45644.3
17.92014,19835.9,2201.8,45644.2
17.92083,19834.9,2201.6,45644.9
17.92153,19834.8,2201.9,45644.1
17.92222,19833.9,2201.9,45644.1
17.92292,19833.4,2201.9,45644.1
17.92361,19833.4,2202.6,45643.7
17.92431,19832.8,2203.1,45644.0
17.925,19833.2,2203.1,45643.8
17.92569,19833.5,2203.0,45643.8
17.92639,19833.8,2203.0,45643.5
17.92708,19833.3,2203.2,45643.9
17.92778,19833.5,2203.4,45644.3
17.92847,19834.0,2203.6,45644.6
17.92917,19834.1,2203.7,45644.8
17.92986,19834.2,2203.8,45645.0
17.93056,19834.2,2204.1,45644.5
17.93125,19834.2,2203.6,45644.4
17.93194,19834.6,2203.2,45643.8
17.93264,19834.2,2203.2,45643.8
17.93333,19834.4,2203.5,45643.6
17.93403,19834.0,2203.5,45643.8
17.93472,19833.0,2203.8,45645.0
17.93542,19832.9,2203.8,45644.9
17.93611,19833.1,2204.0,45645.3
17.93681,19833.3,2203.9,45645.4
17.9375,19833.3,2204.0,45645.7
17.93819,19833.2,2204.0,45645.8
17.93889,19833.6,2204.1,45645.2
17.93958,19833.7,2203.8,45644.3
17.94028,19833.9,2203.6,45644.5
17.94097,19833.8,2203.7,45644.9
17.94167,19834.1,2203.8,45644.7
17.94236,19834.3,2203.9,45644.8
17.94306,19834.0,2204.2,45646.1
17.94375,19834.6,2203.9,45644.7
17.94444,19834.7,2203.9,45644.5
17.94514,19834.7,2204.0,45644.5
17.94583,19834.6,2204.0,45644.7
17.94653,19834.4,2204.0,45644.6
17.94722,19834.1,2204.0,45644.7
17.94792,19834.2,2204.3,45644.7
17.94861,19834.2,2204.2,45644.6
17.94931,19833.7,2204.1,45645.1
17.95,19834.2,2204.2,45644.7
17.95069,19834.2,2204.1,45644.9
17.95139,19833.9,2204.1,45645.1
17.95208,19834.0,2204.2,45644.5
17.95278,19834.3,2204.2,45644.2
17.95347,19834.4,2204.3,45644.5
17.95417,19834.6,2204.2,45644.4
17.95486,19834.8,2204.2,45644.4
17.95556,19835.2,2204.2,45644.3
17.95625,19835.4,2204.2,45644.6
17.95694,19835.7,2204.1,45644.7
17.95764,19835.8,2204.0,45644.9
17.95833,19835.2,2203.8,45646.7
17.95903,19835.9,2203.8,45645.9
17.95972,19835.8,2203.7,45645.5
17.96042,19836.0,2203.5,45645.6
17.96111,19836.1,2203.3,45645.7
17.96181,19836.4,2203.1,45645.6
17.9625,19836.3,2203.1,45645.7
17.96319,19836.4,2203.1,45645.8
17.96389,19836.5,2203.1,45646.1
17.96458,19836.9,2203.3,45645.7
17.96528,19837.3,2203.3,45646.1
17.96597,19837.8,2203.3,45646.1
17.96667,19837.9,2203.0,45646.0
17.96736,19837.9,2202.8,45645.7
17.96806,19837.5,2202.6,45645.8
17.96875,19837.4,2202.6,45645.5
17.96944,19837.3,2202.6,45645.6
17.97014,19837.5,2202.6,45645.4
17.97083,19837.2,2202.7,45645.4
17.97153,19837.5,2202.8,45645.5
17.97222,19837.5,2202.9,45646.1
17.97292,19837.1,2202.9,45646.8
17.97361,19837.3,2202.9,45646.6
17.97431,19837.2,2202.7,45646.6
17.975,19837.4,2202.7,45645.8
17.97569,19837.3,2202.8,45645.6
17.97639,19837.5,2203.0,45645.1
17.97708,19837.5,2203.0,45645.9
17.97778,19838.5,2203.0,45644.7
17.97847,19838.5,2202.9,45645.5
17.97917,19837.7,2202.8,45647.8
17.97986,19838.2,2202.5,45647.0
17.98056,19838.0,2202.4,45648.0
17.98125,19839.0,2202.3,45646.7
17.98194,19838.6,2202.3,45646.6
17.98264,19838.8,2202.6,45646.8
17.98333,19839.2,2202.6,45646.4
17.98403,19839.4,2202.6,45645.7
17.98472,19839.2,2202.9,45645.6
17.98542,19839.1,2203.1,45645.7
17.98611,19838.9,2203.0,45646.4
17.98681,19839.1,2203.2,45646.6
17.9875,19839.5,2203.5,45645.6
17.98819,19840.0,2203.4,45644.8
17.98889,19839.9,2203.8,45644.8
17.98958,19839.6,2204.1,45645.2
17.99028,19839.1,2203.3,45645.9
17.99097,19839.6,2203.0,45645.7
17.99167,19839.0,2203.8,45645.4
17.99236,19839.9,2203.8,45645.2
17.99306,19839.4,2203.2,45644.7
17.99375,19839.7,2203.4,45645.4
17.99444,19839.1,2204.1,45645.1
17.99514,19838.8,2204.6,45645.7
17.99583,19839.2,2203.4,45645.1
17.99653,19839.5,2203.2,45645.4
17.99722,19839.5,2204.3,45645.1
17.99792,19839.6,2203.8,45645.3
17.99861,19840.1,2204.4,45645.0
17.99931,19839.7,2206.5,45644.4
18.0,19839.8,2204.9,45644.9
18.00069,19839.8,2204.3,45644.4
18.00139,19840.1,2204.8,45644.3
18.00208,19839.5,2205.9,45644.5
18.00278,19839.4,2204.9,45644.6
18.00347,19839.4,2203.6,45644.2
18.00417,19839.4,2203.9,45644.0
18.00486,19839.5,2203.9,45644.2
18.00556,19839.0,2203.7,45643.9
18.00625,19839.5,2203.7,45643.7
18.00694,19839.8,2203.5,45643.7
18.00764,19840.1,2204.0,45643.4
18.00833,19839.3,2203.5,45644.0
18.00903,19838.6,2203.5,45644.1
18.00972,19839.1,2203.6,45644.2
18.01042,19840.3,2203.3,45642.6
18.01111,19839.8,2203.7,45643.2
18.01181,19840.3,2202.5,45643.3
18.0125,19839.6,2203.1,45643.5
18.01319,19840.0,2203.4,45644.1
18.01389,19839.6,2203.5,45644.0
18.01458,19839.7,2203.2,45644.0
18.01528,19838.8,2204.0,45644.5
18.01597,19838.0,2204.1,45645.6
18.01667,19837.7,2204.5,45646.3
